type,pitch_interval,pleasantness,pleasantness_se
Carillon,11.3,-0.07173597641667288,0.06718972298295257
Carillon,11.31,-0.07361404327770499,0.06787162337935071
Carillon,11.32,-0.07503341206829607,0.06855311323041675
Carillon,11.33,-0.0759159766068465,0.06922956935152015
Carillon,11.34,-0.07618363071175659,0.0699009532117167
Carillon,11.35,-0.07575826820142662,0.07056917083231018
Carillon,11.36,-0.0745617828942569,0.07122815421554052
Carillon,11.370000000000001,-0.07251606860864733,0.0718785670073455
Carillon,11.38,-0.06954301916299895,0.07252569248864137
Carillon,11.39,-0.06556607162503164,0.07317768731636111
Carillon,11.4,-0.06078336376570641,0.07383353329733006
Carillon,11.41,-0.05540083200852232,0.07448395171789673
Carillon,11.42,-0.049456046449432856,0.07511718500368017
Carillon,11.43,-0.04298657718439153,0.07572569494171538
Carillon,11.44,-0.03602999430935181,0.07630661999076598
Carillon,11.450000000000001,-0.028623867920265857,0.07685995284693059
Carillon,11.46,-0.02080576811308979,0.07738214420319718
Carillon,11.47,-0.012613264983775846,0.07787047140384053
Carillon,11.48,-0.004083928628277494,0.07832694854248166
Carillon,11.49,0.004744670857451777,0.07875710452189186
Carillon,11.5,0.013834963377458442,0.07916339520487034
Carillon,11.51,0.02314937883578902,0.07954372830116496
Carillon,11.52,0.032650347136490045,0.0798913494300127
Carillon,11.53,0.04230029818360798,0.08021126960307824
Carillon,11.540000000000001,0.052061661881191115,0.08050504938337943
Carillon,11.55,0.06189686813328244,0.08077144725505442
Carillon,11.56,0.07176834684393024,0.08101759560906163
Carillon,11.57,0.08163852791718097,0.08124323601165107
Carillon,11.58,0.09146984125708117,0.08144066829950761
Carillon,11.59,0.10122471676767732,0.08159458931716486
Carillon,11.6,0.11086558435301594,0.08168904625311442
Carillon,11.61,0.12035487391714356,0.08172568938209575
Carillon,11.620000000000001,0.1296643415065514,0.08169084837766523
Carillon,11.63,0.13985264925287433,0.08158982608373778
Carillon,11.64,0.15154351312172687,0.08144471500509906
Carillon,11.65,0.16456983283266263,0.08124787246837499
Carillon,11.66,0.1787645081052353,0.08102231148754496
Carillon,11.67,0.1939604386589985,0.08079421912748985
Carillon,11.68,0.20999052421350586,0.08058881625595873
Carillon,11.69,0.22668766448831118,0.08042835285258575
Carillon,11.700000000000001,0.243884759202971,0.08035285604021347
Carillon,11.71,0.26141470807703293,0.08038129373232886
Carillon,11.72,0.27911041083005367,0.08052205433365975
Carillon,11.73,0.29680476718158677,0.08077735036223875
Carillon,11.74,0.314330676851186,0.0811529646140666
Carillon,11.75,0.3315210395584049,0.08164653598249486
Carillon,11.76,0.3482087550227972,0.08222321422456312
Carillon,11.77,0.3642267229639165,0.08283284620885462
Carillon,11.78,0.3794078431013165,0.08344296508957597
Carillon,11.790000000000001,0.39358501515455324,0.08401976133929535
Carillon,11.8,0.4065911388431752,0.08455238777542985
Carillon,11.81,0.41825911388673886,0.08503933670919615
Carillon,11.82,0.42842184000479777,0.08546163502699301
Carillon,11.83,0.4369141662187207,0.08582000721102816
Carillon,11.84,0.444807363832321,0.08613324017904159
Carillon,11.85,0.45303624582822105,0.086428211563132
Carillon,11.86,0.46150262072199677,0.08670091466665074
Carillon,11.870000000000001,0.47010829702922496,0.08694453458529325
Carillon,11.88,0.4787550832654782,0.08718281118149548
Carillon,11.89,0.48734478794633357,0.08746002144308601
Carillon,11.9,0.4957792195873668,0.08780705096557903
Carillon,11.91,0.5039601867041532,0.08822114263577953
Carillon,11.92,0.5117894978122686,0.08868404602402702
Carillon,11.93,0.5191689614272883,0.08917913200867716
Carillon,11.94,0.526000386064788,0.08968404638276986
Carillon,11.950000000000001,0.5321855802403445,0.0901817490937306
Carillon,11.96,0.5376263524695306,0.09066129814622167
Carillon,11.97,0.5422245112679236,0.09110898878415602
Carillon,11.98,0.5458818651510988,0.0915140672710262
Carillon,11.99,0.5484870174038485,0.0918804056312425
Carillon,12,0.5498840652658644,0.09222075622893568
Carillon,12.01,0.5501239421039367,0.09254433610548636
Carillon,12.02,0.5492974892814128,0.09285318968156847
Carillon,12.030000000000001,0.5474955481616389,0.09315120977079573
Carillon,12.040000000000001,0.5448089601079633,0.0934468409337353
Carillon,12.05,0.5413285664837327,0.09374990973680492
Carillon,12.06,0.5371452086522942,0.09406473286513554
Carillon,12.07,0.5323497279769948,0.09438685890684753
Carillon,12.08,0.527032965821182,0.09469950784712514
Carillon,12.09,0.5212857635482024,0.09498444338532333
Carillon,12.1,0.5151989625214037,0.09523819073021987
Carillon,12.11,0.5088634041041327,0.0954607126569272
Carillon,12.120000000000001,0.5023699296597353,0.0956481251397964
Carillon,12.13,0.4958093805515611,0.09579659643916454
Carillon,12.14,0.489272598142956,0.09590544950957014
Carillon,12.15,0.4828504237972672,0.0959604518903622
Carillon,12.16,0.4766336988778418,0.09596076972530324
Carillon,12.17,0.4707132647480268,0.09590968256245776
Carillon,12.18,0.46517996277116963,0.09580608740982059
Carillon,12.19,0.4601246343106171,0.09564878744492493
Carillon,12.200000000000001,0.4552734098787771,0.09542385067439993
Carillon,12.21,0.4500246061075458,0.09510865629575317
Carillon,12.22,0.4443895244334938,0.09470185249408396
Carillon,12.23,0.4383923346215061,0.09420736730789689
Carillon,12.24,0.43205720643646794,0.093635290224031
Carillon,12.25,0.4254083096432643,0.09300661760601514
Carillon,12.26,0.4184698140067805,0.09233128227338833
Carillon,12.27,0.4112658892919013,0.09163662177894363
Carillon,12.280000000000001,0.4038207052635107,0.09093789233349067
Carillon,12.290000000000001,0.3961584316864963,0.09024024364649105
Carillon,12.3,0.38830323832574204,0.08955769579476085
Carillon,12.31,0.3802792949461328,0.08890278415490242
Carillon,12.32,0.372110771312554,0.08828993233247642
Carillon,12.33,0.3638218371898903,0.08772820945410673
Carillon,12.34,0.3554366623430271,0.0872186381822975
Carillon,12.35,0.3469794165368494,0.08677218765929871
Carillon,12.36,0.3384742695362423,0.08639662614030238
Carillon,12.370000000000001,0.3299453911060894,0.08609338921620219
Carillon,12.38,0.3214169510112788,0.08585941043458507
Carillon,12.39,0.312913119016694,0.08569081914877053
Carillon,12.4,0.3044580648872202,0.08558373318025984
Carillon,12.41,0.29607595838774253,0.0855255551800316
Carillon,12.42,0.28779096928314596,0.08550417151343132
Carillon,12.43,0.27962726733831567,0.085512978073431
Carillon,12.44,0.27151645914118455,0.08554386609806403
Carillon,12.450000000000001,0.263023682509354,0.08558304482098887
Carillon,12.46,0.25413004440874476,0.08562094155838379
Carillon,12.47,0.2448825196940016,0.08565717424750624
Carillon,12.48,0.23532808321977053,0.08569007694298508
Carillon,12.49,0.22551370984069763,0.08571818957390111
Carillon,12.5,0.21548637441142918,0.0857474387069038
Carillon,12.51,0.20529305178661117,0.08577584924809896
Carillon,12.52,0.1949807168208898,0.08579672266738447
Carillon,12.530000000000001,0.18459634436890926,0.08581059531517202
Carillon,12.540000000000001,0.17418690928531946,0.0858150524137245
Carillon,12.55,0.16379938642476463,0.08580602450733466
Carillon,12.56,0.15348075064189085,0.08577430717730326
Carillon,12.57,0.14327797679134435,0.08571022728675427
Carillon,12.58,0.13323803972777118,0.08561253190571418
Carillon,12.59,0.12340791430581748,0.0854822516570046
Carillon,12.6,0.11383457538012938,0.08531566969175758
Carillon,12.61,0.104564997805353,0.08510147120028014
Carillon,12.620000000000001,0.09564615643613289,0.08483191908771172
Carillon,12.63,0.08712502612711841,0.08450268171529857
Carillon,12.64,0.07904760956899333,0.08410981980346544
Carillon,12.65,0.07091386834554411,0.08365616304814892
Carillon,12.66,0.062328085869985506,0.0831403749527195
Carillon,12.67,0.05336459709381762,0.08256371620362103
Carillon,12.68,0.04409773696854048,0.081940773226586
Carillon,12.69,0.034601840445654224,0.08128530736418475
Carillon,12.700000000000001,0.02495124247665717,0.08061207373517128
Carillon,12.71,0.015220278013052856,0.07991888500478217
Carillon,12.72,0.005483282006339675,0.07920468844495168
Carillon,12.73,-0.0041854105919823005,0.0784793906085608
Carillon,12.74,-0.013711464830413,0.07775629561827621
Carillon,12.75,-0.02302054575745232,0.07705073102892651
Carillon,12.76,-0.032038318421600195,0.07637359609902664
Carillon,12.77,-0.04069044787135655,0.07572892258758238
Carillon,12.780000000000001,-0.04890259915522269,0.07511947402456144
Carillon,12.790000000000001,-0.05660043732169563,0.07453531102927852
Carillon,12.8,-0.06370962741927676,0.07397339142089351
Carillon,12.81,-0.07015583449646605,0.07342674534248227
Carillon,12.82,-0.07600438818833126,0.07288637683201468
Carillon,12.83,-0.08168298718393376,0.07234203319172092
Carillon,12.84,-0.08722918061631908,0.07178525333464685
Carillon,12.85,-0.09264434974140802,0.07122322231414353
Carillon,12.86,-0.09792987581512133,0.07066378175200681
Carillon,12.870000000000001,-0.10308714009338071,0.07011694332358186
Carillon,12.88,-0.10811752383210507,0.06959933763811532
Carillon,12.89,-0.11302240828721608,0.06912753480305409
Carillon,12.9,-0.11780317471463451,0.06871112335974562
Carillon,12.91,-0.12246120437028114,0.06836062340633095
Carillon,12.92,-0.1269978785100767,0.06808528479718808
Carillon,12.93,-0.13141457838994203,0.06788614183125555
Carillon,12.94,-0.13571268526579777,0.06776192885126278
Carillon,12.950000000000001,-0.13989358039356553,0.06770447087877392
Carillon,12.96,-0.14395864502916453,0.06770571658420982
Carillon,12.97,-0.1479092604285163,0.0677606658053071
Carillon,12.98,-0.1517468078475416,0.06785868385678101
Carillon,12.99,-0.15547266854216113,0.06798548617697167
Carillon,13,-0.1590882237682958,0.06812676439365369
Carillon,13.01,-0.16259485478186625,0.06827712415117564
Carillon,13.02,-0.16598824996572994,0.06844145444157418
Carillon,13.030000000000001,-0.16915857652447266,0.06862127971105066
Carillon,13.040000000000001,-0.17206919211287194,0.06881992234280453
Carillon,13.05,-0.1747280193580213,0.06904088582034845
Carillon,13.06,-0.17714298088701383,0.06928962521906383
Carillon,13.07,-0.1793219993269426,0.06957001527370392
Carillon,13.08,-0.1812729973049005,0.06988589766727202
Carillon,13.09,-0.1830038974479807,0.07023896427059785
Carillon,13.1,-0.18452262238327616,0.07062780847382193
Carillon,13.11,-0.18583709473787993,0.07104839410536
Carillon,13.120000000000001,-0.18695523713888515,0.07149965139074747
Carillon,13.13,-0.1878849722133845,0.07197996217577589
Carillon,13.14,-0.18863422258847115,0.07248270009830007
Carillon,13.15,-0.18921091089123823,0.07299825172996496
Carillon,13.16,-0.18962295974877869,0.07351944449909897
Carillon,13.17,-0.18987829178818558,0.07404063725508693
Carillon,13.18,-0.1899848296365519,0.07455056482769584
Carillon,13.19,-0.18995049592097069,0.075039594397051
Carillon,13.200000000000001,-0.18978321326853495,0.07549721049467445
Carillon,13.21,-0.18949090430633775,0.07591380388068521
Carillon,13.22,-0.1890814916614721,0.07628234073995872
Carillon,13.23,-0.18856289796103096,0.07660183917937274
Carillon,13.24,-0.18794304583210744,0.07686983421261191
Carillon,13.25,-0.18722985790179453,0.07708308699287225
Carillon,13.26,-0.18636197074441377,0.07724188468873039
Carillon,13.27,-0.1852278771548279,0.07735247489002751
Carillon,13.280000000000001,-0.18384045270706756,0.07742140758260851
Carillon,13.290000000000001,-0.1822150341831335,0.07745376478687759
Carillon,13.3,-0.18036695836502606,0.07745593081999552
Carillon,13.31,-0.17831156203474566,0.07743507765162061
Carillon,13.32,-0.17606418197429272,0.07739755127784458
Carillon,13.33,-0.17364015496566773,0.0773501586073934
Carillon,13.34,-0.17105481779087112,0.07729929454297362
Carillon,13.35,-0.1683235072319033,0.07725056848378713
Carillon,13.36,-0.16546156007076476,0.07720881466340257
Carillon,13.370000000000001,-0.1624843130894554,0.0771806193495958
Carillon,13.38,-0.1594071030699768,0.07716882925300729
Carillon,13.39,-0.15624526679432874,0.07717561238584578
Carillon,13.4,-0.15301414104451178,0.07720335834796843
Carillon,13.41,-0.14972906260252627,0.07725140550477298
Carillon,13.42,-0.14640536825037276,0.0773163882798188
Carillon,13.43,-0.14305839477005167,0.07739284686279634
Carillon,13.44,-0.13970347894356339,0.07747678597931407
Carillon,13.450000000000001,-0.1363559575529078,0.07756235622019034
Carillon,13.46,-0.13303116738008658,0.07764175454087689
Carillon,13.47,-0.12974444520709955,0.07770798663444181
Carillon,13.48,-0.12651112781594717,0.0777535693418863
Carillon,13.49,-0.12334655198862983,0.07776975806510136
Carillon,13.5,-0.12026605450714808,0.07775129446703988
Carillon,13.51,-0.11728497215350228,0.07768687211319844
Carillon,13.52,-0.11441864170969292,0.0775726878108049
Carillon,13.530000000000001,-0.11168239995771997,0.07740560380129276
Carillon,13.540000000000001,-0.10893732754847198,0.0771826650225834
Carillon,13.55,-0.10577953752075758,0.07690064218083334
Carillon,13.56,-0.10222153753476,0.0765580900599748
Carillon,13.57,-0.098301620497759,0.07615552186172789
Carillon,13.58,-0.09405807931703423,0.07569542094909736
Carillon,13.59,-0.08952920689986542,0.07518480196543663
Carillon,13.6,-0.08475329615353225,0.07463989365240477
Carillon,13.61,-0.07976863998531442,0.07408028715228666
Carillon,13.620000000000001,-0.07461353130249065,0.07352446364101715
Carillon,13.63,-0.06932626301234258,0.07298365815937498
Carillon,13.64,-0.06394512802214894,0.07246827794447713
Carillon,13.65,-0.058508419239189466,0.07199321048232886
Carillon,13.66,-0.05305442957074381,0.07156906539267865
Carillon,13.67,-0.047621451924091694,0.0712032456253295
Carillon,13.68,-0.04224777920651281,0.07090138878967964
Carillon,13.69,-0.03697170432528688,0.07066474586611993
Carillon,13.700000000000001,-0.03183152018769267,0.07049399561417671
Carillon,13.71,-0.026865519701011743,0.0703877693175169
Carillon,13.72,-0.022111995772522854,0.07034590177975582
Carillon,13.73,-0.017609241309505707,0.07036507954112442
Carillon,13.74,-0.013395549219239987,0.0704353271823251
Carillon,13.75,-0.009509212409005416,0.07054609508346624
Carillon,13.76,-0.005988523786081679,0.07068831114504548
Carillon,13.77,-0.0028717762577484688,0.07085142561775666
Carillon,13.780000000000001,-1.972627312850684e-4,0.07102820834547793
Carillon,13.790000000000001,0.0020820190805690988,0.07120898607993595
Carillon,13.8,0.004139600783434394,0.07138665178252043
Carillon,13.81,0.005998612428073753,0.07155440589000177
Carillon,13.82,0.007676566218377407,0.07171323344737689
Carillon,13.83,0.009190974358235592,0.07186437806319328
Carillon,13.84,0.010559349051538535,0.0720029140948992
Carillon,13.85,0.011799202502176474,0.07213244529106158
Carillon,13.86,0.012928046914039641,0.07225948225734535
Carillon,13.870000000000001,0.01396339449101844,0.07238656954180865
Carillon,13.88,0.014922757437002741,0.07251883021577743
Carillon,13.89,0.01582364795588297,0.0726617735361432
Carillon,13.9,0.01668357825154936,0.07281913517555623
Carillon,13.91,0.017520060527892137,0.07299160961929348
Carillon,13.92,0.018350606988801536,0.07318116982513623
Carillon,13.93,0.019192729838167798,0.07338826995026615
Carillon,13.94,0.020063941279881137,0.07361072148461899
Carillon,13.950000000000001,0.02098175351783198,0.07384359152411615
Carillon,13.96,0.02196367875591021,0.07407602228295312
Carillon,13.97,0.023027229198006233,0.07429649708572324
Carillon,13.98,0.024189917048010278,0.07448986305578707
Carillon,13.99,0.025469254509812574,0.07464294905335833
Carillon,14,0.02687477750504152,0.07475167893810933
Carillon,14.01,0.02797732704727471,0.07480820331747039
Carillon,14.02,0.028560083599784004,0.07480541298228724
Carillon,14.030000000000001,0.02867281431939836,0.07473878373418756
Carillon,14.040000000000001,0.028365286362946714,0.07461030324832459
Carillon,14.05,0.02768726688725811,0.07443703342528926
Carillon,14.06,0.026688523049161514,0.07423875908184624
Carillon,14.07,0.025418822005485918,0.07402870715363542
Carillon,14.08,0.023927930913060287,0.07381689554324442
Carillon,14.09,0.022265616928713598,0.07361346320494094
Carillon,14.1,0.020481647209274825,0.07342601085594787
Carillon,14.11,0.01862578891157296,0.07326448420667071
Carillon,14.120000000000001,0.016747809192436628,0.07313590708561125
Carillon,14.13,0.014897475208695492,0.07304372181098932
Carillon,14.14,0.013124554117178182,0.07298939852818262
Carillon,14.15,0.01147881307471369,0.07297130834012168
Carillon,14.16,0.010010019238130982,0.07298666774000766
Carillon,14.17,0.008767939764259039,0.0730311960802785
Carillon,14.18,0.007802341809926832,0.07310009683796777
Carillon,14.19,0.007162992531963348,0.07318367856314766
Carillon,14.200000000000001,0.00689965908719754,0.07327388949865973
Carillon,14.21,0.007062108632458491,0.07337032927924907
Carillon,14.22,0.007700108324575095,0.07347127142365477
Carillon,14.23,0.008863425320376334,0.07357010832412941
Carillon,14.24,0.010601826776691177,0.07366079303558393
Carillon,14.25,0.012965079850348595,0.07373694361333795
Carillon,14.26,0.015991880340204934,0.07379246438664296
Carillon,14.27,0.019372045204031043,0.0738315649603563
Carillon,14.280000000000001,0.02294134866390874,0.07385208602968663
Carillon,14.290000000000001,0.02669449488268105,0.07384830699619313
Carillon,14.3,0.030626188023192894,0.0738186573807844
Carillon,14.31,0.034731132248288554,0.07376799376153834
Carillon,14.32,0.03900403172081235,0.07369638896921979
Carillon,14.33,0.04343959060360856,0.07360863355111939
Carillon,14.34,0.04803251305952147,0.0735142724235056
Carillon,14.35,0.05277750325139542,0.07342258454828723
Carillon,14.36,0.05766926534207468,0.07333607276749352
Carillon,14.370000000000001,0.06270250349440443,0.07325390272845075
Carillon,14.38,0.06787192187122722,0.07317384183516275
Carillon,14.39,0.0731722246353882,0.07309293695496287
Carillon,14.4,0.07859811594973169,0.07300743843220986
Carillon,14.41,0.08414429997710195,0.072912820481654
Carillon,14.42,0.08980548088034332,0.07280368376339189
Carillon,14.43,0.09557636282230007,0.07267425782160959
Carillon,14.44,0.1014516499658165,0.07252012101638841
Carillon,14.450000000000001,0.10742604647373799,0.07233810852249488
Carillon,14.46,0.11349425650890667,0.07212510031479694
Carillon,14.47,0.11965098423416799,0.07188295376689627
Carillon,14.48,0.12589093381236616,0.07161331757648998
Carillon,14.49,0.13220880940634547,0.07131626709461883
Carillon,14.5,0.13859931517895024,0.0709898867600065
Carillon,14.51,0.14506249711258873,0.0706319029898718
Carillon,14.52,0.15164066516448427,0.07024706337582047
Carillon,14.530000000000001,0.15834433091135358,0.06984164108096025
Carillon,14.540000000000001,0.1651738634312228,0.06942192153868189
Carillon,14.55,0.17212963180212193,0.06899402523768239
Carillon,14.56,0.17921200510207952,0.0685642835991872
Carillon,14.57,0.18642135240912416,0.06813625926905739
Carillon,14.58,0.1937580428012846,0.06771434321490498
Carillon,14.59,0.20122244535658945,0.0673029950615029
Carillon,14.6,0.20881492915306732,0.06690663364910798
Carillon,14.61,0.21653586326874685,0.06652893908362452
Carillon,14.620000000000001,0.2243856167816581,0.0661732652775897
Carillon,14.63,0.2323645587698269,0.06584326315082581
Carillon,14.64,0.24047305831128338,0.0655428945937833
Carillon,14.65,0.24871148448405603,0.06527644455042361
Carillon,14.66,0.2570802063661736,0.06504853041404574
Carillon,14.67,0.26557959303566475,0.06486410779565546
Carillon,14.68,0.2742100135705581,0.06472847165810969
Carillon,14.69,0.2829718370488822,0.06464725173576366
Carillon,14.700000000000001,0.2918654325486673,0.06462639632911983
Carillon,14.71,0.300891169147939,0.06467215759994828
Carillon,14.72,0.3100494159247275,0.06479113703808247
Carillon,14.73,0.3193405419570613,0.06499019006535704
Carillon,14.74,0.3287649163229692,0.0652765334023189
Carillon,14.75,0.3383229081004797,0.06565752783607967
Carillon,14.76,0.3480146007331723,0.06614085955327399
Carillon,14.77,0.3578326814924218,0.066733935061582
Carillon,14.780000000000001,0.36777394473625885,0.06744376406127373
Carillon,14.790000000000001,0.37783857027115986,0.06827707200526367
Carillon,14.8,0.38802673790360687,0.06924012012261718
Carillon,14.81,0.39833862744008003,0.07033849811601446
Carillon,14.82,0.40877441868705944,0.07157694508091313
Carillon,14.83,0.4193342914510252,0.07295926202186143
Carillon,14.84,0.4300184255384575,0.07448844330399088
Carillon,14.85,0.4408270007558366,0.07616657494075273
Carillon,14.86,0.4517601969096424,0.07799490602776525
Carillon,14.870000000000001,0.4628181938063572,0.0799739046622697
Carillon,14.88,0.4740011712524571,0.08210332183377181
Carillon,14.89,0.4853093090544243,0.08438225626567092
Carillon,14.9,0.496742787018739,0.08680923854916688
Carillon,14.91,0.508301784951881,0.08938231717608644
Carillon,14.92,0.5199864826603309,0.09209914294399393
Carillon,14.93,0.5317970599505685,0.09495704897356697
Carillon,14.94,0.5437336966290741,0.09795312436543917
Carillon,14.950000000000001,0.55579657250233,0.10108428025803029
Carillon,14.96,0.5679858673768119,0.10434730768183387
Carillon,14.97,0.5803017610590024,0.1077389271158273
Carillon,14.98,0.5927444333553813,0.11125583003382647
Carillon,14.99,0.6053140640724289,NA
Carillon,15,NA,NA
